strategy_date,training_date,audit_status,audit_scope,audit_result,lesson_type,lesson_note,rank,code,name,push_level,fast_level,fast_score,market_price_date,market_lag_days,market_source,observed_days,latest_return_pct,tail_next_open_pct,tail_next_close_pct,tail_next_max_gain_pct,return_1d_pct,return_3d_pct,return_5d_pct,open_buy_return_3d_pct,open_buy_return_5d_pct,max_gain_5d_pct,capture_type,snapshot_time,reasons,risks,strategy_version
2026-06-02,2026-05-26,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：-,24,002491,通鼎互联,重点观察,下个交易日主盯,101.05,2026-06-02,0,common_index_cache,35,-34.4,-0.32,-2.79,5.62,-2.79,-1.08,6.02,-0.76,6.36,13.91,post_close,2026-06-02 15:00:00,人气Top50；当日强涨；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；市场强势且个股相对强势,-,v1
2026-06-02,2026-05-26,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：涨停封板不可买,78,605589,圣泉集团,观察池,下个交易日主盯,97.45,2026-06-02,0,common_index_cache,34,-23.92,-1.48,0.99,5.29,0.99,-2.66,0.97,-1.2,2.49,5.29,post_close,2026-06-02 15:00:00,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；市场强势且个股相对强势；v2低分涨停修正,涨停封板不可买,v1
2026-06-02,2026-05-26,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：短线涨幅偏高；涨停封板不可买,77,300620,光库科技,观察池,下个交易日主盯,94.3,2026-06-02,0,common_index_cache,34,-24.27,4.06,5.32,9.68,5.32,0.09,-3.55,-3.81,-7.31,12.41,post_close,2026-06-02 15:00:00,当日涨停附近；收在日内高位；温和放量；近5日强势延续；站上20日线且不过热；市场强势且个股相对强势；v2低分涨停修正,短线涨幅偏高；涨停封板不可买,v1
2026-06-02,2026-05-26,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：短线涨幅偏高；热度可能进入后段；Top3高热度拥挤，次日兑现风险；涨停封板不可买,1,601991,大唐发电,观察池,下个交易日主盯,94.0,2026-06-02,0,common_index_cache,35,-24.29,-9.37,-0.87,8.06,-0.87,-13.62,-16.01,-4.69,-7.33,8.06,post_close,2026-06-02 15:00:00,人气Top3；当日涨停附近；收在日内高位；温和放量；近5日强势延续；站上20日线且不过热；持续霸榜；市场强势且个股相对强势；v2强势延续修正；v2低分涨停修正,短线涨幅偏高；热度可能进入后段；Top3高热度拥挤，次日兑现风险；涨停封板不可买,v1
2026-06-02,2026-05-26,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：短线涨幅偏高；涨停封板不可买,51,002806,华锋股份,观察池,下个交易日主盯,91.6,2026-06-02,0,common_index_cache,34,-38.76,-3.25,-7.53,-0.05,-7.53,-2.71,-5.02,0.56,-1.83,4.53,post_close,2026-06-02 15:00:00,当日涨停附近；收在日内高位；放量仍可控；近5日强势延续；站上20日线且不过热；市场强势且个股相对强势；v2低分涨停修正,短线涨幅偏高；涨停封板不可买,v1
2026-06-02,2026-05-26,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：涨停封板不可买,65,000601,韶能股份,观察池,下个交易日主盯,91.25,2026-06-02,0,common_index_cache,35,-22.14,-2.45,3.45,10.01,3.45,-11.35,-15.02,-9.12,-12.88,10.01,post_close,2026-06-02 15:00:00,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升；市场强势且个股相对强势；v2低分涨停修正,涨停封板不可买,v1
2026-06-02,2026-05-26,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：涨停封板不可买,73,300184,力源信息,观察池,下个交易日主盯,90.25,2026-06-02,0,common_index_cache,34,-31.82,0.05,-2.35,2.57,-2.35,-6.9,-8.98,-6.95,-9.03,2.57,post_close,2026-06-02 15:00:00,当日涨停附近；温和放量；近5日趋势升温；站上20日线且不过热；市场强势且个股相对强势；v2低分涨停修正,涨停封板不可买,v1
2026-06-02,2026-05-26,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：涨停封板不可买,74,000960,锡业股份,观察池,下个交易日主盯,89.35,2026-06-02,0,common_index_cache,34,-27.95,1.48,1.3,4.1,1.3,-9.93,-17.94,-11.25,-19.14,4.1,post_close,2026-06-02 15:00:00,当日涨停附近；收在日内高位；温和放量；站上20日线且不过热；市场强势且个股相对强势,涨停封板不可买,v1
2026-06-02,2026-05-26,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：热度可能进入后段,4,601138,工业富联,强推观察,下个交易日主盯,88.75,2026-06-02,0,common_index_cache,35,-24.12,-0.07,1.3,6.17,1.3,-7.44,-6.59,-7.37,-6.52,6.17,post_close,2026-06-02 15:00:00,人气Top10；当日强涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升；市场强势且个股相对强势,热度可能进入后段,v1
2026-06-02,2026-05-26,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：涨停封板不可买,54,600362,江西铜业,观察池,下个交易日主盯,86.65,2026-06-02,0,common_index_cache,34,-14.07,2.15,1.14,4.21,1.14,-6.57,-14.15,-8.54,-15.96,4.21,post_close,2026-06-02 15:00:00,当日涨停附近；收在日内高位；放量仍可控；站上20日线且不过热；市场强势且个股相对强势,涨停封板不可买,v1
2026-06-02,2026-05-26,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：短线涨幅偏高；偏离20日线较大；热度可能进入后段；涨停封板不可买,9,002579,中京电子,观察池,下个交易日主盯,83.7,2026-06-02,0,common_index_cache,34,-42.82,-2.7,-6.31,5.39,-6.31,-9.97,-19.36,-7.48,-17.13,5.39,post_close,2026-06-02 15:00:00,人气Top10；当日涨停附近；收在日内高位；温和放量；近5日强势延续；持续霸榜；市场强势且个股相对强势,短线涨幅偏高；偏离20日线较大；热度可能进入后段；涨停封板不可买,v1
2026-06-02,2026-05-26,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：-,38,002594,比亚迪,不推送,下个交易日主盯,83.65,2026-06-02,0,common_index_cache,35,-5.36,-0.79,-2.0,-0.79,-2.0,-3.88,-5.03,-3.11,-4.28,-0.79,post_close,2026-06-02 15:00:00,人气Top50；当日上涨；收在日内高位；温和放量；连续上榜确认；市场强势且个股相对强势,-,v1
2026-06-02,2026-05-26,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：热度可能进入后段,26,300308,中际旭创,普通观察,下个交易日主盯,76.15,2026-06-02,0,common_index_cache,45,-20.48,2.37,6.98,10.76,6.98,-0.99,-0.99,-3.28,-3.28,10.76,post_close,2026-06-02 15:00:00,人气Top50；当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；市场强势且个股相对强势,热度可能进入后段,v1
2026-06-02,2026-05-26,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：热度可能进入后段,42,002281,光迅科技,不推送,下个交易日主盯,72.55,2026-06-02,0,common_index_cache,35,-10.79,2.3,4.13,8.78,4.13,5.8,-2.27,3.42,-4.47,10.95,post_close,2026-06-02 15:00:00,人气Top50；当日上涨；收盘承接较强；温和放量；站上20日线且不过热；持续霸榜；人气排名明显上升；市场强势且个股相对强势,热度可能进入后段,v1
2026-06-02,2026-05-26,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：热度可能进入后段,50,002475,立讯精密,不推送,下个交易日主盯,72.55,2026-06-02,0,common_index_cache,36,-17.31,1.35,1.08,5.41,1.08,-7.07,-6.49,-8.31,-7.73,5.41,post_close,2026-06-02 15:00:00,人气Top50；当日上涨；收盘承接较强；温和放量；站上20日线且不过热；持续霸榜；人气排名明显上升；市场强势且个股相对强势,热度可能进入后段,v1
2026-06-02,2026-05-26,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：近5日趋势未确认,58,603993,洛阳钼业,不推送,下个交易日主盯,71.65,2026-06-02,0,common_index_cache,34,-5.37,-1.06,0.76,2.08,0.76,-7.85,-13.63,-6.86,-12.7,2.08,post_close,2026-06-02 15:00:00,当日强涨；收在日内高位；温和放量；站上20日线且不过热；人气排名明显上升；市场强势且个股相对强势,近5日趋势未确认,v1
2026-06-02,2026-05-26,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：偏离20日线较大；热度可能进入后段,47,600183,生益科技,不推送,下个交易日主盯,71.65,2026-06-02,0,common_index_cache,35,-10.17,-2.33,0.01,4.58,0.01,-2.07,5.13,0.26,7.64,5.13,post_close,2026-06-02 15:00:00,人气Top50；当日上涨；收盘承接较强；温和放量；近5日趋势升温；持续霸榜；市场强势且个股相对强势,偏离20日线较大；热度可能进入后段,v1
2026-06-02,2026-05-26,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：量能不足；偏离20日线较大；一字或近似一字，参与点差；一字板不可买,23,603890,春秋电子,观察池,下个交易日主盯,70.85,2026-06-02,0,common_index_cache,34,-32.96,5.26,4.39,8.58,4.39,4.09,-15.39,-1.12,-19.62,8.58,post_close,2026-06-02 15:00:00,人气Top50；当日涨停附近；收在日内高位；近5日趋势升温；连续上榜确认；市场强势且个股相对强势,量能不足；偏离20日线较大；一字或近似一字，参与点差；一字板不可买,v1
2026-06-02,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：人气Top50、市场强势且个股相对强势、当日涨停附近,45,920725,惠丰钻石,不推送,未入快策略,,2026-06-02,0,common_index_cache,23,36.59,2.13,17.25,23.95,17.25,3.41,-7.87,1.25,-9.79,34.83,post_close,2026-06-02 15:00:00,人气Top50；当日涨停附近；收在日内高位；温和放量；市场强势且个股相对强势；收盘强势，次日确认,短线涨幅过热；远离20日线过多；次日高开或一字风险,v1
2026-06-02,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：人气Top50、市场强势且个股相对强势、当日上涨,48,002156,通富微电,不推送,未入快策略,,2026-06-02,0,common_index_cache,35,17.32,6.03,9.99,9.99,9.99,4.7,0.92,-1.26,-4.82,13.57,post_close,2026-06-02 15:00:00,人气Top50；当日上涨；收盘承接较强；站上20日线且不过热；持续霸榜；市场强势且个股相对强势,近5日趋势未确认；热度可能进入后段,v1
2026-06-02,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：人气Top10、持续霸榜、收盘承接较强,5,000725,京东方A,不推送,未入快策略,,2026-06-02,0,common_index_cache,45,10.35,2.03,2.22,8.32,2.22,17.74,19.41,15.4,17.03,24.03,post_close,2026-06-02 15:00:00,人气Top10；收盘承接较强；站上20日线且不过热；持续霸榜,近5日趋势未确认；热度可能进入后段；强势市里个股相对走弱；市场健康度不足，收缩推送,v1
2026-06-02,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：市场强势且个股相对强势、当日上涨、温和放量,68,600378,昊华科技,不推送,未入快策略,,2026-06-02,0,common_index_cache,33,-1.93,-1.42,-4.09,2.51,-4.09,7.42,21.83,8.96,23.58,23.78,post_close,2026-06-02 15:00:00,当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；市场强势且个股相对强势,-,v1
2026-06-02,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：市场强势且个股相对强势、持续霸榜、温和放量,52,300433,蓝思科技,不推送,未入快策略,,2026-06-02,0,common_index_cache,34,-6.11,-0.32,7.75,13.66,7.75,10.74,8.71,11.09,9.05,16.09,post_close,2026-06-02 15:00:00,温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；市场强势且个股相对强势,当日转弱；收盘承接偏弱；热度可能进入后段,v1
2026-06-02,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：温和放量、连续上榜确认,55,002354,天娱数科,不推送,未入快策略,,2026-06-02,0,common_index_cache,35,-6.57,-4.48,-7.76,-2.54,-7.76,-0.6,20.3,4.06,25.94,20.3,post_close,2026-06-02 15:00:00,温和放量；连续上榜确认,当日转弱；收盘承接偏弱；近5日趋势未确认；人气排名明显回落；强势市里个股相对走弱；市场健康度不足，收缩推送,v1
2026-06-02,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：持续霸榜、温和放量,91,600186,莲花控股,不推送,未入快策略,,2026-06-02,0,common_index_cache,34,-10.68,-1.87,-0.93,4.15,-0.93,5.08,19.71,7.08,21.99,19.71,post_close,2026-06-02 15:00:00,温和放量；持续霸榜,当日转弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；强势市里个股相对走弱；市场健康度不足，收缩推送,v1
2026-06-02,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：人气Top50、市场强势且个股相对强势、当日上涨,32,001896,豫能控股,不推送,未入快策略,,2026-06-02,0,common_index_cache,35,-16.88,-0.27,10.03,10.03,10.03,8.93,18.14,9.23,18.46,31.73,post_close,2026-06-02 15:00:00,人气Top50；当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；市场强势且个股相对强势,热度可能进入后段；人气排名明显回落,v1
2026-06-02,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：人气Top50、人气排名明显上升、市场强势且个股相对强势,49,600162,香江控股,不推送,未入快策略,,2026-06-02,0,common_index_cache,34,-18.69,-0.93,4.36,6.85,4.36,7.17,14.02,8.18,15.09,20.56,post_close,2026-06-02 15:00:00,人气Top50；当日涨停附近；收在日内高位；温和放量；连续上榜确认；人气排名明显上升；市场强势且个股相对强势；收盘强势，次日确认,短线涨幅过热；远离20日线过多；次日高开或一字风险,v1
2026-06-02,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v2低分涨停修正、市场强势且个股相对强势、当日涨停附近,75,600367,红星发展,不推送,未入快策略,,2026-06-02,0,common_index_cache,34,-19.47,9.94,9.99,9.99,9.99,27.48,43.06,15.95,30.12,43.14,post_close,2026-06-02 15:00:00,当日涨停附近；收在日内高位；近5日强势延续；市场强势且个股相对强势；v2低分涨停修正；收盘强势，次日确认,短线涨幅偏高；偏离20日线较大；次日高开或一字风险,v1
2026-06-02,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v2低分涨停修正、市场强势且个股相对强势、当日涨停附近,82,301013,利和兴,不推送,未入快策略,,2026-06-02,0,common_index_cache,34,-25.76,-1.05,1.08,2.88,1.08,5.1,13.96,6.21,15.17,17.53,post_close,2026-06-02 15:00:00,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；市场强势且个股相对强势；v2低分涨停修正；收盘强势，次日确认,远离20日线过多；人气排名明显回落；次日高开或一字风险,v1
2026-06-02,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：人气Top50、持续霸榜、站上20日线且不过热,34,600578,京能电力,不推送,未入快策略,,2026-06-02,0,common_index_cache,43,-30.51,-2.94,10.01,10.01,10.01,-0.35,5.54,2.67,8.74,17.31,post_close,2026-06-02 15:00:00,人气Top50；站上20日线且不过热；持续霸榜,近5日趋势未确认；热度可能进入后段；人气排名明显回落；强势市里个股相对走弱；市场健康度不足，收缩推送,v1
2026-06-02,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：人气Top50、人气排名明显上升、市场强势且个股相对强势,29,603773,沃格光电,不推送,未入快策略,,2026-06-02,0,common_index_cache,34,-30.61,-1.64,-2.61,5.56,-2.61,8.52,23.07,10.33,25.12,23.07,post_close,2026-06-02 15:00:00,人气Top50；当日上涨；收盘承接较强；温和放量；近5日强势延续；连续上榜确认；人气排名明显上升；市场强势且个股相对强势,短线涨幅偏高；偏离20日线较大,v1
2026-06-02,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：市场强势且个股相对强势、当日上涨、收盘承接较强,97,002585,双星新材,不推送,未入快策略,,2026-06-02,0,common_index_cache,33,-32.89,-1.87,-4.37,3.21,-4.37,5.35,8.73,7.36,10.81,15.69,post_close,2026-06-02 15:00:00,当日上涨；收盘承接较强；温和放量；站上20日线且不过热；市场强势且个股相对强势,人气排名明显回落,v1
2026-06-02,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：市场强势且个股相对强势、持续霸榜、温和放量,59,600726,华电能源,不推送,未入快策略,,2026-06-02,0,common_index_cache,34,-35.06,-3.03,5.09,8.55,5.09,1.19,-2.06,4.35,1.0,15.58,post_close,2026-06-02 15:00:00,温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；市场强势且个股相对强势,当日转弱；热度可能进入后段；人气排名明显回落,v1
2026-06-02,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：人气Top50、人气排名明显上升、市场强势且个股相对强势,28,603011,合锻智能,不推送,未入快策略,,2026-06-02,0,common_index_cache,34,-37.56,-5.14,6.62,10.0,6.62,12.8,0.03,18.91,5.45,17.63,post_close,2026-06-02 15:00:00,人气Top50；当日上涨；收在日内高位；连续上榜确认；人气排名明显上升；市场强势且个股相对强势,放量过猛；短线涨幅过热；偏离20日线较大,v1
2026-06-01,2026-05-25,次日已审,快策略候选,优先成功,priority_success,下个交易日主盯 后续最高表现达到 15.95%，保留这类命中特征。,15,002579,中京电子,观察池,下个交易日主盯,100.75,2026-06-01,0,common_index_cache,35,-37.1,1.54,10.02,10.02,10.02,9.22,-10.86,7.57,-12.21,15.95,post_close,2026-06-01 15:00:00,人气Top20；当日涨停附近；收在日内高位；温和放量；近5日强势延续；持续霸榜；弱市中个股相对抗跌,短线涨幅偏高；偏离20日线较大；热度可能进入后段；弱市里的长连榜样本优先降权；涨停封板不可买,v1
2026-06-01,2026-05-25,次日已审,快策略候选,优先成功,priority_success,下个交易日主盯 后续最高表现达到 19.53%，保留这类命中特征。,31,603890,春秋电子,观察池,下个交易日主盯,85.88,2026-06-01,0,common_index_cache,35,-26.21,10.08,10.08,10.08,10.08,7.64,3.06,-2.21,-6.37,19.53,post_close,2026-06-01 15:00:00,人气Top50；当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌；v2强势延续修正,涨停封板不可买,v1
2026-06-01,2026-05-25,次日已审,快策略候选,优先成功,priority_success,下个交易日主盯 后续最高表现达到 26.77%，保留这类命中特征。,35,002421,达实智能,观察池,下个交易日主盯,81.1,2026-06-01,0,common_index_cache,35,-40.71,3.98,9.96,9.96,9.96,4.87,26.77,0.85,21.91,26.77,post_close,2026-06-01 15:00:00,人气Top50；当日涨停附近；收在日内高位；站上20日线且不过热；持续霸榜；人气排名明显上升；弱市中个股相对抗跌,近5日趋势未确认；热度可能进入后段；弱市里的长连榜样本优先降权；涨停封板不可买,v1
2026-06-01,2026-05-25,次日已审,快策略候选,优先成功,priority_success,下个交易日主盯 后续最高表现达到 24.41%，保留这类命中特征。,45,603011,合锻智能,观察池,下个交易日主盯,81.03,2026-06-01,0,common_index_cache,35,-33.97,2.99,5.76,7.37,5.76,17.69,8.25,14.28,5.1,24.41,post_close,2026-06-01 15:00:00,人气Top50；当日涨停附近；收在日内高位；放量仍可控；近5日强势延续；站上20日线且不过热；弱市中个股相对抗跌；v2强势延续修正；v2低分涨停修正,短线涨幅偏高；涨停封板不可买,v1
2026-06-01,2026-05-25,次日已审,快策略候选,优先成功,priority_success,下个交易日主盯 后续最高表现达到 20.81%，保留这类命中特征。,74,603618,杭电股份,观察池,下个交易日主盯,77.37,2026-06-01,0,common_index_cache,35,-29.03,-5.05,9.89,9.99,9.89,13.37,2.24,19.4,7.67,20.81,post_close,2026-06-01 15:00:00,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；弱市中个股相对抗跌,人气排名明显回落；后段人气股在偏弱环境里更谨慎；涨停封板不可买,v1
2026-06-01,2026-05-25,次日已审,快策略候选,优先成功,priority_success,下个交易日主盯 后续最高表现达到 36.20%，保留这类命中特征。,6,001896,豫能控股,不推送,下个交易日主盯,76.53,2026-06-01,0,common_index_cache,36,-14.05,-2.95,3.4,6.97,3.4,25.16,11.05,28.96,14.42,36.2,post_close,2026-06-01 15:00:00,人气Top10；当日上涨；温和放量；站上20日线且不过热；持续霸榜；人气排名明显上升,热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权,v1
2026-06-01,2026-05-25,次日已审,快策略候选,优先成功,priority_success,下个交易日主盯 后续最高表现达到 29.05%，保留这类命中特征。,75,002951,金时科技,观察池,下个交易日主盯,75.57,2026-06-01,0,common_index_cache,35,-40.52,-0.98,10.0,10.0,10.0,27.78,3.51,29.05,4.53,27.78,post_close,2026-06-01 15:00:00,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌,后段人气股在偏弱环境里更谨慎；涨停封板不可买,v1
2026-06-01,2026-05-25,次日已审,快策略候选,优先成功,priority_success,下个交易日主盯 后续最高表现达到 18.52%，保留这类命中特征。,1,601991,大唐发电,不推送,下个交易日主盯,74.72,2026-06-01,0,common_index_cache,36,-16.97,-3.23,9.68,9.8,9.68,5.26,-13.14,8.77,-10.25,18.52,post_close,2026-06-01 15:00:00,人气Top3；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,当日转弱；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权,v1
2026-06-01,2026-05-25,次日已审,快策略候选,优先成功,priority_success,下个交易日主盯 后续最高表现达到 36.39%，保留这类命中特征。,24,600487,亨通光电,普通观察,下个交易日主盯,72.4,2026-06-01,0,common_index_cache,41,-33.92,-1.26,10.04,10.04,10.04,29.63,26.44,31.29,28.06,36.39,post_close,2026-06-01 15:00:00,人气Top50；当日强涨；收在日内高位；放量仍可控；近5日趋势升温；站上20日线且不过热；持续霸榜；弱市中个股相对抗跌,热度可能进入后段；弱市里的长连榜样本优先降权,v1
2026-06-01,2026-05-25,次日已审,快策略候选,优先成功,priority_success,下个交易日主盯 后续最高表现达到 18.01%，保留这类命中特征。,8,600578,京能电力,不推送,下个交易日主盯,62.03,2026-06-01,0,common_index_cache,44,-30.09,-0.59,0.59,3.67,0.59,10.9,2.49,11.56,3.1,18.01,post_close,2026-06-01 15:00:00,人气Top10；温和放量；近5日趋势升温；持续霸榜,偏离20日线较大；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权,v1
2026-06-01,2026-05-25,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：短线涨幅偏高；热度可能进入后段；弱市里的长连榜样本优先降权；涨停封板不可买,16,002181,粤传媒,观察池,下个交易日主盯,113.25,2026-06-01,0,common_index_cache,35,-56.83,-1.16,-10.02,-0.99,-10.02,-15.58,-13.93,-14.6,-12.92,-0.99,post_close,2026-06-01 15:00:00,人气Top20；当日涨停附近；收在日内高位；温和放量；近5日强势延续；站上20日线且不过热；持续霸榜；弱市中个股相对抗跌,短线涨幅偏高；热度可能进入后段；弱市里的长连榜样本优先降权；涨停封板不可买,v1
2026-06-01,2026-05-25,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：短线涨幅偏高；涨停封板不可买,3,600011,华能国际,观察池,下个交易日主盯,112.0,2026-06-01,0,common_index_cache,35,-22.76,-3.95,-7.16,-3.95,-7.16,-10.79,-14.42,-7.12,-10.9,-2.14,post_close,2026-06-01 15:00:00,人气Top3；当日涨停附近；收在日内高位；近5日强势延续；站上20日线且不过热；连续上榜确认；人气排名明显上升；弱市中个股相对抗跌；v2强势延续修正；v2低分涨停修正,短线涨幅偏高；涨停封板不可买,v1
2026-06-01,2026-05-25,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：涨停封板不可买,7,002081,金螳螂,观察池,下个交易日主盯,112.0,2026-06-01,0,common_index_cache,35,-45.86,3.31,1.05,9.77,1.05,-9.02,-18.35,-11.94,-20.96,9.77,post_close,2026-06-01 15:00:00,人气Top10；当日涨停附近；收在日内高位；放量仍可控；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；弱市中个股相对抗跌；v2强势延续修正；v2低分涨停修正,涨停封板不可买,v1
2026-06-01,2026-05-25,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：涨停封板不可买,19,000767,晋控电力,观察池,下个交易日主盯,108.0,2026-06-01,0,common_index_cache,36,-32.08,0.16,-0.49,7.49,-0.49,-6.51,-19.71,-6.67,-19.84,7.49,post_close,2026-06-01 15:00:00,人气Top20；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升；弱市中个股相对抗跌；v2强势延续修正；v2低分涨停修正,涨停封板不可买,v1
2026-06-01,2026-05-25,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：短线涨幅偏高；偏离20日线较大；热度可能进入后段；弱市里的长连榜样本优先降权,2,600863,华能蒙电,重点观察,下个交易日主盯,103.45,2026-06-01,0,common_index_cache,36,-32.7,-5.43,-6.82,-4.17,-6.82,-13.13,-23.48,-8.14,-19.09,-1.64,post_close,2026-06-01 15:00:00,人气Top3；当日强涨；收盘承接较强；温和放量；近5日强势延续；持续霸榜；人气排名明显上升；弱市中个股相对抗跌,短线涨幅偏高；偏离20日线较大；热度可能进入后段；弱市里的长连榜样本优先降权,v1
2026-06-01,2026-05-25,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：-,14,300058,蓝色光标,重点观察,下个交易日主盯,99.28,2026-06-01,0,common_index_cache,35,-29.86,-1.34,-4.85,-1.28,-4.85,-11.42,-16.21,-10.22,-15.08,-1.28,post_close,2026-06-01 15:00:00,人气Top20；当日强涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；弱市中个股相对抗跌,-,v1
2026-06-01,2026-05-25,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：近5日趋势未确认；仍在20日线下方；热度可能进入后段；弱市里的长连榜样本优先降权；涨停封板不可买,18,603778,国晟科技,观察池,下个交易日主盯,95.8,2026-06-01,0,common_index_cache,35,-53.4,-2.45,-0.6,7.67,-0.6,-1.69,3.05,0.78,5.63,7.67,post_close,2026-06-01 15:00:00,人气Top20；当日涨停附近；收在日内高位；温和放量；持续霸榜；人气排名明显上升；弱市中个股相对抗跌,近5日趋势未确认；仍在20日线下方；热度可能进入后段；弱市里的长连榜样本优先降权；涨停封板不可买,v1
2026-06-01,2026-05-25,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：涨停封板不可买,26,002580,圣阳股份,观察池,下个交易日主盯,95.18,2026-06-01,0,common_index_cache,41,-30.22,4.84,0.94,6.67,0.94,-13.57,-22.16,-17.56,-25.75,6.67,post_close,2026-06-01 15:00:00,人气Top50；当日涨停附近；收在日内高位；近5日趋势升温；连续上榜确认；人气排名明显上升；弱市中个股相对抗跌,涨停封板不可买,v1
